apID,scanDt,sqMetric,sqMetVal,sqMetricDesc
A1210,2015-05-08T14:44:19-0400,duplicated_lines,138285,Duplicated lines
A1210,2015-05-08T14:44:19-0400,duplicated_blocks,3943,Duplicated blocks
A1210,2015-05-08T14:44:19-0400,duplicated_files,697,Duplicated files
A1210,2015-05-08T14:44:19-0400,duplicated_lines_density,30.4,Duplicated lines balanced by statements
A1210,2015-05-08T14:44:19-0400,weighted_violations,355502,Weighted Issues
A1210,2015-05-08T14:44:19-0400,violations_density,0,Rules compliance
A1210,2015-05-08T14:44:19-0400,violations,202413,Issues
A1210,2015-05-08T14:44:19-0400,blocker_violations,0,Blocker issues
A1210,2015-05-08T14:44:19-0400,critical_violations,623,Critical issues
A1210,2015-05-08T14:44:19-0400,major_violations,78000,Major issues
A1210,2015-05-08T14:44:19-0400,minor_violations,118387,Minor issues
A1210,2015-05-08T14:44:19-0400,info_violations,5403,Info issues
A1210,2015-05-08T14:44:19-0400,false_positive_issues,0,False positive issues
A1210,2015-05-08T14:44:19-0400,open_issues,202413,Open issues
A1210,2015-05-08T14:44:19-0400,reopened_issues,0,Reopened issues
A1210,2015-05-08T14:44:19-0400,confirmed_issues,0,Confirmed issues
A1210,2015-05-08T14:44:19-0400,sqale_index,6756917,null
A1210,2015-05-08T14:44:19-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1388,2015-05-08T15:17:11-0400,lines,43388,Lines
A1388,2015-05-08T15:17:11-0400,ncloc,30152,Non Commenting Lines of Code
A1388,2015-05-08T15:17:11-0400,ncloc_language_distribution,cs=30152,Non Commenting Lines of Code Distributed By Language
A1388,2015-05-08T15:17:11-0400,classes,135,Classes
A1388,2015-05-08T15:17:11-0400,files,110,Number of files
A1388,2015-05-08T15:17:11-0400,directories,34,Directories
A1388,2015-05-08T15:17:11-0400,functions,932,Functions
A1388,2015-05-08T15:17:11-0400,accessors,149,Accessors
A1388,2015-05-08T15:17:11-0400,statements,17203,Number of statements
A1388,2015-05-08T15:17:11-0400,public_api,875,Public API
A1388,2015-05-08T15:17:11-0400,comment_lines,5261,Number of comment lines
A1388,2015-05-08T15:17:11-0400,comment_lines_density,14.9,Comments balanced by ncloc + comment lines
A1388,2015-05-08T15:17:11-0400,public_documented_api_density,43,Public documented classes and functions balanced by ncloc
A1388,2015-05-08T15:17:11-0400,public_undocumented_api,499,"Public undocumented classes, functions and variables"
A1388,2015-05-08T15:17:11-0400,complexity,4769,Cyclomatic complexity
A1388,2015-05-08T15:17:11-0400,file_complexity,43.4,Complexity average by file
A1388,2015-05-08T15:17:11-0400,class_complexity,35.3,Complexity average by class
A1388,2015-05-08T15:17:11-0400,function_complexity,5.1,Complexity average by function
A1388,2015-05-08T15:17:11-0400,function_complexity_distribution,1=533;2=137;4=81;6=54;8=23;10=25;12=79,Functions distribution /complexity
A1388,2015-05-08T15:17:11-0400,file_complexity_distribution,0=59;5=1;10=9;20=7;30=13;60=5;90=16,Files distribution /complexity
A1388,2015-05-08T14:45:25-0400,duplicated_lines,0,Duplicated lines
A1388,2015-05-08T14:48:03-0400,duplicated_lines,0,Duplicated lines
A1388,2015-05-08T15:06:14-0400,duplicated_lines,0,Duplicated lines
A1388,2015-05-08T15:17:11-0400,duplicated_lines,11830,Duplicated lines
A1388,2015-05-08T14:45:25-0400,duplicated_blocks,0,Duplicated blocks
A1388,2015-05-08T14:48:03-0400,duplicated_blocks,0,Duplicated blocks
A1388,2015-05-08T15:06:14-0400,duplicated_blocks,0,Duplicated blocks
A1388,2015-05-08T15:17:11-0400,duplicated_blocks,534,Duplicated blocks
A1388,2015-05-08T14:45:25-0400,duplicated_files,0,Duplicated files
A1388,2015-05-08T14:48:03-0400,duplicated_files,0,Duplicated files
A1388,2015-05-08T15:06:14-0400,duplicated_files,0,Duplicated files
A1388,2015-05-08T15:17:11-0400,duplicated_files,36,Duplicated files
A1388,2015-05-08T15:17:11-0400,duplicated_lines_density,27.3,Duplicated lines balanced by statements
A1388,2015-05-08T14:45:25-0400,weighted_violations,0,Weighted Issues
A1388,2015-05-08T14:48:03-0400,weighted_violations,0,Weighted Issues
A1388,2015-05-08T15:06:14-0400,weighted_violations,0,Weighted Issues
A1388,2015-05-08T15:17:11-0400,weighted_violations,8877,Weighted Issues
A1388,2015-05-08T15:17:11-0400,violations_density,70.6,Rules compliance
A1388,2015-05-08T14:45:25-0400,violations,0,Issues
A1388,2015-05-08T14:48:03-0400,violations,0,Issues
A1388,2015-05-08T15:06:14-0400,violations,0,Issues
A1388,2015-05-08T15:17:11-0400,violations,2333,Issues
A1388,2015-05-08T14:45:25-0400,blocker_violations,0,Blocker issues
A1388,2015-05-08T14:48:03-0400,blocker_violations,0,Blocker issues
A1388,2015-05-08T15:06:14-0400,blocker_violations,0,Blocker issues
A1388,2015-05-08T15:17:11-0400,blocker_violations,386,Blocker issues
A1388,2015-05-08T14:45:25-0400,critical_violations,0,Critical issues
A1388,2015-05-08T14:48:03-0400,critical_violations,0,Critical issues
A1388,2015-05-08T15:06:14-0400,critical_violations,0,Critical issues
A1388,2015-05-08T15:17:11-0400,critical_violations,0,Critical issues
A1388,2015-05-08T14:45:25-0400,major_violations,0,Major issues
A1388,2015-05-08T14:48:03-0400,major_violations,0,Major issues
A1388,2015-05-08T15:06:14-0400,major_violations,0,Major issues
A1388,2015-05-08T15:17:11-0400,major_violations,1535,Major issues
A1388,2015-05-08T14:45:25-0400,minor_violations,0,Minor issues
A1388,2015-05-08T14:48:03-0400,minor_violations,0,Minor issues
A1388,2015-05-08T15:06:14-0400,minor_violations,0,Minor issues
A1388,2015-05-08T15:17:11-0400,minor_violations,412,Minor issues
A1388,2015-05-08T14:45:25-0400,info_violations,0,Info issues
A1388,2015-05-08T14:48:03-0400,info_violations,0,Info issues
A1388,2015-05-08T15:06:14-0400,info_violations,0,Info issues
A1388,2015-05-08T15:17:11-0400,info_violations,0,Info issues
A1388,2015-05-08T14:45:25-0400,false_positive_issues,0,False positive issues
A1388,2015-05-08T14:48:03-0400,false_positive_issues,0,False positive issues
A1388,2015-05-08T15:06:14-0400,false_positive_issues,0,False positive issues
A1388,2015-05-08T15:17:11-0400,false_positive_issues,0,False positive issues
A1388,2015-05-08T14:45:25-0400,open_issues,0,Open issues
A1388,2015-05-08T14:48:03-0400,open_issues,0,Open issues
A1388,2015-05-08T15:06:14-0400,open_issues,0,Open issues
A1388,2015-05-08T15:17:11-0400,open_issues,2333,Open issues
A1388,2015-05-08T14:45:25-0400,reopened_issues,0,Reopened issues
A1388,2015-05-08T14:48:03-0400,reopened_issues,0,Reopened issues
A1388,2015-05-08T15:06:14-0400,reopened_issues,0,Reopened issues
A1388,2015-05-08T15:17:11-0400,reopened_issues,0,Reopened issues
A1388,2015-05-08T14:45:25-0400,confirmed_issues,0,Confirmed issues
A1388,2015-05-08T14:48:03-0400,confirmed_issues,0,Confirmed issues
A1388,2015-05-08T15:06:14-0400,confirmed_issues,0,Confirmed issues
A1388,2015-05-08T15:17:11-0400,confirmed_issues,0,Confirmed issues
A1388,2015-05-08T14:45:25-0400,sqale_index,0,null
A1388,2015-05-08T14:48:03-0400,sqale_index,0,null
A1388,2015-05-08T15:06:14-0400,sqale_index,0,null
A1388,2015-05-08T15:17:11-0400,sqale_index,32963,null
A1388,2015-05-08T14:45:25-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1388,2015-05-08T14:48:03-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1388,2015-05-08T15:06:14-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1388,2015-05-08T15:17:11-0400,quality_profiles,"[{""key"":""cs-sonar-way-52130"",""language"":""cs"",""name"":""Sonar way"",""rulesUpdatedAt"":""2014-09-29T16:46:18+0000""}]",Details of quality profiles used during analysis
A1290,2015-05-14T16:40:42-0400,lines,7667,Lines
A1290,2015-05-14T16:40:42-0400,ncloc,4249,Non Commenting Lines of Code
A1290,2015-05-14T16:40:42-0400,ncloc_language_distribution,cs=4249,Non Commenting Lines of Code Distributed By Language
A1290,2015-05-14T16:40:42-0400,classes,61,Classes
A1290,2015-05-14T16:40:42-0400,files,62,Number of files
A1290,2015-05-14T16:40:42-0400,directories,7,Directories
A1290,2015-05-14T16:40:42-0400,functions,217,Functions
A1290,2015-05-14T16:40:42-0400,accessors,122,Accessors
A1290,2015-05-14T16:40:42-0400,statements,2584,Number of statements
A1290,2015-05-14T16:40:42-0400,public_api,234,Public API
A1290,2015-05-14T16:40:42-0400,comment_lines,1237,Number of comment lines
A1290,2015-05-14T16:40:42-0400,comment_lines_density,22.5,Comments balanced by ncloc + comment lines
A1290,2015-05-14T16:40:42-0400,public_documented_api_density,15.4,Public documented classes and functions balanced by ncloc
A1290,2015-05-14T16:40:42-0400,public_undocumented_api,198,"Public undocumented classes, functions and variables"
A1290,2015-05-14T16:40:42-0400,complexity,619,Cyclomatic complexity
A1290,2015-05-14T16:40:42-0400,file_complexity,10,Complexity average by file
A1290,2015-05-14T16:40:42-0400,class_complexity,10.1,Complexity average by class
A1290,2015-05-14T16:40:42-0400,function_complexity,2.9,Complexity average by function
A1290,2015-05-14T16:40:42-0400,function_complexity_distribution,1=165;2=18;4=11;6=7;8=4;10=2;12=10,Functions distribution /complexity
A1290,2015-05-14T16:40:42-0400,file_complexity_distribution,0=39;5=8;10=5;20=2;30=6;60=1;90=1,Files distribution /complexity
A1290,2015-05-12T16:03:57-0400,duplicated_lines,0,Duplicated lines
A1290,2015-05-13T12:14:54-0400,duplicated_lines,0,Duplicated lines
A1290,2015-05-14T16:40:42-0400,duplicated_lines,680,Duplicated lines
A1290,2015-05-12T16:03:57-0400,duplicated_blocks,0,Duplicated blocks
A1290,2015-05-13T12:14:54-0400,duplicated_blocks,0,Duplicated blocks
A1290,2015-05-14T16:40:42-0400,duplicated_blocks,40,Duplicated blocks
A1290,2015-05-12T16:03:57-0400,duplicated_files,0,Duplicated files
A1290,2015-05-13T12:14:54-0400,duplicated_files,0,Duplicated files
A1290,2015-05-14T16:40:42-0400,duplicated_files,7,Duplicated files
A1290,2015-05-14T16:40:42-0400,duplicated_lines_density,8.9,Duplicated lines balanced by statements
A1290,2015-05-12T16:03:57-0400,weighted_violations,0,Weighted Issues
A1290,2015-05-13T12:14:54-0400,weighted_violations,0,Weighted Issues
A1290,2015-05-14T16:40:42-0400,weighted_violations,1372,Weighted Issues
A1290,2015-05-14T16:40:42-0400,violations_density,67.7,Rules compliance
A1290,2015-05-12T16:03:57-0400,violations,0,Issues
A1290,2015-05-13T12:14:54-0400,violations,0,Issues
A1290,2015-05-14T16:40:42-0400,violations,312,Issues
A1290,2015-05-12T16:03:57-0400,blocker_violations,0,Blocker issues
A1290,2015-05-13T12:14:54-0400,blocker_violations,0,Blocker issues
A1290,2015-05-14T16:40:42-0400,blocker_violations,72,Blocker issues
A1290,2015-05-12T16:03:57-0400,critical_violations,0,Critical issues
A1290,2015-05-13T12:14:54-0400,critical_violations,0,Critical issues
A1290,2015-05-14T16:40:42-0400,critical_violations,0,Critical issues
A1290,2015-05-12T16:03:57-0400,major_violations,0,Major issues
A1290,2015-05-13T12:14:54-0400,major_violations,0,Major issues
A1290,2015-05-14T16:40:42-0400,major_violations,206,Major issues
A1290,2015-05-12T16:03:57-0400,minor_violations,0,Minor issues
A1290,2015-05-13T12:14:54-0400,minor_violations,0,Minor issues
A1290,2015-05-14T16:40:42-0400,minor_violations,34,Minor issues
A1290,2015-05-12T16:03:57-0400,info_violations,0,Info issues
A1290,2015-05-13T12:14:54-0400,info_violations,0,Info issues
A1290,2015-05-14T16:40:42-0400,info_violations,0,Info issues
A1290,2015-05-12T16:03:57-0400,false_positive_issues,0,False positive issues
A1290,2015-05-13T12:14:54-0400,false_positive_issues,0,False positive issues
A1290,2015-05-14T16:40:42-0400,false_positive_issues,0,False positive issues
A1290,2015-05-12T16:03:57-0400,open_issues,0,Open issues
A1290,2015-05-13T12:14:54-0400,open_issues,0,Open issues
A1290,2015-05-14T16:40:42-0400,open_issues,312,Open issues
A1290,2015-05-12T16:03:57-0400,reopened_issues,0,Reopened issues
A1290,2015-05-13T12:14:54-0400,reopened_issues,0,Reopened issues
A1290,2015-05-14T16:40:42-0400,reopened_issues,0,Reopened issues
A1290,2015-05-12T16:03:57-0400,confirmed_issues,0,Confirmed issues
A1290,2015-05-13T12:14:54-0400,confirmed_issues,0,Confirmed issues
A1290,2015-05-14T16:40:42-0400,confirmed_issues,0,Confirmed issues
A1290,2015-05-12T16:03:57-0400,sqale_index,0,null
A1290,2015-05-13T12:14:54-0400,sqale_index,0,null
A1290,2015-05-14T16:40:42-0400,sqale_index,4601,null
A1290,2015-05-12T16:03:57-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1290,2015-05-13T12:14:54-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1290,2015-05-14T16:40:42-0400,quality_profiles,"[{""key"":""cs-sonar-way-52130"",""language"":""cs"",""name"":""Sonar way"",""rulesUpdatedAt"":""2014-09-29T16:46:18+0000""}]",Details of quality profiles used during analysis
A1262,2015-05-14T16:43:15-0400,lines,91783,Lines
A1262,2015-05-14T16:43:15-0400,ncloc,52030,Non Commenting Lines of Code
A1262,2015-05-14T16:43:15-0400,ncloc_language_distribution,cs=52030,Non Commenting Lines of Code Distributed By Language
A1262,2015-05-14T16:43:15-0400,classes,365,Classes
A1262,2015-05-14T16:43:15-0400,files,352,Number of files
A1262,2015-05-14T16:43:15-0400,directories,33,Directories
A1262,2015-05-14T16:43:15-0400,functions,2028,Functions
A1262,2015-05-14T16:43:15-0400,accessors,451,Accessors
A1262,2015-05-14T16:43:15-0400,statements,25804,Number of statements
A1262,2015-05-14T16:43:15-0400,public_api,1192,Public API
A1262,2015-05-14T16:43:15-0400,comment_lines,14693,Number of comment lines
A1262,2015-05-14T16:43:15-0400,comment_lines_density,22,Comments balanced by ncloc + comment lines
A1262,2015-05-14T16:43:15-0400,public_documented_api_density,32.9,Public documented classes and functions balanced by ncloc
A1262,2015-05-14T16:43:15-0400,public_undocumented_api,800,"Public undocumented classes, functions and variables"
A1262,2015-05-14T16:43:15-0400,complexity,8830,Cyclomatic complexity
A1262,2015-05-14T16:43:15-0400,file_complexity,25.1,Complexity average by file
A1262,2015-05-14T16:43:15-0400,class_complexity,24.2,Complexity average by class
A1262,2015-05-14T16:43:15-0400,function_complexity,4.4,Complexity average by function
A1262,2015-05-14T16:43:15-0400,function_complexity_distribution,1=1026;2=525;4=190;6=79;8=37;10=39;12=132,Functions distribution /complexity
A1262,2015-05-14T16:43:15-0400,file_complexity_distribution,0=190;5=25;10=44;20=25;30=23;60=21;90=24,Files distribution /complexity
A1262,2015-05-12T16:51:43-0400,duplicated_lines,0,Duplicated lines
A1262,2015-05-14T16:43:15-0400,duplicated_lines,15592,Duplicated lines
A1262,2015-05-12T16:51:43-0400,duplicated_blocks,0,Duplicated blocks
A1262,2015-05-14T16:43:15-0400,duplicated_blocks,722,Duplicated blocks
A1262,2015-05-12T16:51:43-0400,duplicated_files,0,Duplicated files
A1262,2015-05-14T16:43:15-0400,duplicated_files,89,Duplicated files
A1262,2015-05-14T16:43:15-0400,duplicated_lines_density,17,Duplicated lines balanced by statements
A1262,2015-05-12T16:51:43-0400,weighted_violations,0,Weighted Issues
A1262,2015-05-14T16:43:15-0400,weighted_violations,14989,Weighted Issues
A1262,2015-05-14T16:43:15-0400,violations_density,71.2,Rules compliance
A1262,2015-05-12T16:51:43-0400,violations,0,Issues
A1262,2015-05-14T16:43:15-0400,violations,3138,Issues
A1262,2015-05-12T16:51:43-0400,blocker_violations,0,Blocker issues
A1262,2015-05-14T16:43:15-0400,blocker_violations,883,Blocker issues
A1262,2015-05-12T16:51:43-0400,critical_violations,0,Critical issues
A1262,2015-05-14T16:43:15-0400,critical_violations,0,Critical issues
A1262,2015-05-12T16:51:43-0400,major_violations,0,Major issues
A1262,2015-05-14T16:43:15-0400,major_violations,1952,Major issues
A1262,2015-05-12T16:51:43-0400,minor_violations,0,Minor issues
A1262,2015-05-14T16:43:15-0400,minor_violations,303,Minor issues
A1262,2015-05-12T16:51:43-0400,info_violations,0,Info issues
A1262,2015-05-14T16:43:15-0400,info_violations,0,Info issues
A1262,2015-05-12T16:51:43-0400,false_positive_issues,0,False positive issues
A1262,2015-05-14T16:43:15-0400,false_positive_issues,0,False positive issues
A1262,2015-05-12T16:51:43-0400,open_issues,0,Open issues
A1262,2015-05-14T16:43:15-0400,open_issues,3138,Open issues
A1262,2015-05-12T16:51:43-0400,reopened_issues,0,Reopened issues
A1262,2015-05-14T16:43:15-0400,reopened_issues,0,Reopened issues
A1262,2015-05-12T16:51:43-0400,confirmed_issues,0,Confirmed issues
A1262,2015-05-14T16:43:15-0400,confirmed_issues,0,Confirmed issues
A1262,2015-05-12T16:51:43-0400,sqale_index,0,null
A1262,2015-05-14T16:43:15-0400,sqale_index,50830,null
A1262,2015-05-12T16:51:43-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1262,2015-05-14T16:43:15-0400,quality_profiles,"[{""key"":""cs-sonar-way-52130"",""language"":""cs"",""name"":""Sonar way"",""rulesUpdatedAt"":""2014-09-29T16:46:18+0000""}]",Details of quality profiles used during analysis
A1508,2015-05-13T12:03:42-0400,lines,203732,Lines
A1508,2015-05-13T12:03:42-0400,ncloc,130475,Non Commenting Lines of Code
A1508,2015-05-13T12:03:42-0400,ncloc_language_distribution,java=130475,Non Commenting Lines of Code Distributed By Language
A1508,2015-05-13T12:03:42-0400,classes,1084,Classes
A1508,2015-05-13T12:03:42-0400,files,1061,Number of files
A1508,2015-05-13T12:03:42-0400,directories,44,Directories
A1508,2015-05-13T12:03:42-0400,functions,6402,Functions
A1508,2015-05-13T12:03:42-0400,accessors,2913,Accessors
A1508,2015-05-13T12:03:42-0400,statements,64888,Number of statements
A1508,2015-05-13T12:03:42-0400,public_api,5615,Public API
A1508,2015-05-13T12:03:42-0400,comment_lines,24488,Number of comment lines
A1508,2015-05-13T12:03:42-0400,comment_lines_density,15.8,Comments balanced by ncloc + comment lines
A1508,2015-05-13T12:03:42-0400,public_documented_api_density,41,Public documented classes and functions balanced by ncloc
A1508,2015-05-13T12:03:42-0400,public_undocumented_api,3311,"Public undocumented classes, functions and variables"
A1508,2015-05-13T12:03:42-0400,complexity,30493,Cyclomatic complexity
A1508,2015-05-13T12:03:42-0400,file_complexity,28.7,Complexity average by file
A1508,2015-05-13T12:03:42-0400,class_complexity,28.1,Complexity average by class
A1508,2015-05-13T12:03:42-0400,complexity_in_functions,30413,Cyclomatic complexity in functions
A1508,2015-05-13T12:03:42-0400,function_complexity,4.8,Complexity average by function
A1508,2015-05-13T12:03:42-0400,function_complexity_distribution,1=3626;2=716;4=738;6=319;8=186;10=109;12=569,Functions distribution /complexity
A1508,2015-05-13T12:03:42-0400,file_complexity_distribution,0=329;5=226;10=241;20=87;30=99;60=31;90=48,Files distribution /complexity
A1508,2015-05-13T12:03:42-0400,tests,0,Number of unit tests
A1508,2015-05-13T12:03:42-0400,duplicated_lines,43898,Duplicated lines
A1508,2015-05-13T12:03:42-0400,duplicated_blocks,3217,Duplicated blocks
A1508,2015-05-13T12:03:42-0400,duplicated_files,424,Duplicated files
A1508,2015-05-13T12:03:42-0400,duplicated_lines_density,21.5,Duplicated lines balanced by statements
A1508,2015-05-13T12:03:42-0400,weighted_violations,159939,Weighted Issues
A1508,2015-05-13T12:03:42-0400,violations_density,0,Rules compliance
A1508,2015-05-13T12:03:42-0400,violations,97691,Issues
A1508,2015-05-13T12:03:42-0400,blocker_violations,2,Blocker issues
A1508,2015-05-13T12:03:42-0400,critical_violations,340,Critical issues
A1508,2015-05-13T12:03:42-0400,major_violations,32730,Major issues
A1508,2015-05-13T12:03:42-0400,minor_violations,60029,Minor issues
A1508,2015-05-13T12:03:42-0400,info_violations,4590,Info issues
A1508,2015-05-13T12:03:42-0400,false_positive_issues,0,False positive issues
A1508,2015-05-13T12:03:42-0400,open_issues,97691,Open issues
A1508,2015-05-13T12:03:42-0400,reopened_issues,0,Reopened issues
A1508,2015-05-13T12:03:42-0400,confirmed_issues,0,Confirmed issues
A1508,2015-05-13T12:03:42-0400,sqale_index,3533751,null
A1508,2015-05-13T12:03:42-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1329,2015-05-15T13:36:18-0400,lines,181446,Lines
A1329,2015-05-15T13:36:18-0400,ncloc,113466,Non Commenting Lines of Code
A1329,2015-05-15T13:36:18-0400,ncloc_language_distribution,java=113466,Non Commenting Lines of Code Distributed By Language
A1329,2015-05-15T13:36:18-0400,classes,780,Classes
A1329,2015-05-15T13:36:18-0400,files,780,Number of files
A1329,2015-05-15T13:36:18-0400,directories,33,Directories
A1329,2015-05-15T13:36:18-0400,functions,5371,Functions
A1329,2015-05-15T13:36:18-0400,accessors,5059,Accessors
A1329,2015-05-15T13:36:18-0400,statements,57277,Number of statements
A1329,2015-05-15T13:36:18-0400,public_api,5775,Public API
A1329,2015-05-15T13:36:18-0400,comment_lines,25045,Number of comment lines
A1329,2015-05-15T13:36:18-0400,comment_lines_density,18.1,Comments balanced by ncloc + comment lines
A1329,2015-05-15T13:36:18-0400,public_documented_api_density,47.8,Public documented classes and functions balanced by ncloc
A1329,2015-05-15T13:36:18-0400,public_undocumented_api,3015,"Public undocumented classes, functions and variables"
A1329,2015-05-15T13:36:18-0400,complexity,20328,Cyclomatic complexity
A1329,2015-05-15T13:36:18-0400,file_complexity,26.1,Complexity average by file
A1329,2015-05-15T13:36:18-0400,class_complexity,26.1,Complexity average by class
A1329,2015-05-15T13:36:18-0400,complexity_in_functions,20328,Cyclomatic complexity in functions
A1329,2015-05-15T13:36:18-0400,function_complexity,3.8,Complexity average by function
A1329,2015-05-15T13:36:18-0400,function_complexity_distribution,1=2772;2=641;4=385;6=165;8=134;10=82;12=381,Functions distribution /complexity
A1329,2015-05-15T13:36:18-0400,file_complexity_distribution,0=308;5=132;10=157;20=46;30=61;60=28;90=47,Files distribution /complexity
A1329,2015-05-15T13:36:18-0400,tests,0,Number of unit tests
A1329,2015-05-15T13:36:18-0400,duplicated_lines,25104,Duplicated lines
A1329,2015-05-15T13:36:18-0400,duplicated_blocks,994,Duplicated blocks
A1329,2015-05-15T13:36:18-0400,duplicated_files,246,Duplicated files
A1329,2015-05-15T13:36:18-0400,duplicated_lines_density,13.8,Duplicated lines balanced by statements
A1329,2015-05-15T13:36:18-0400,weighted_violations,164977,Weighted Issues
A1329,2015-05-15T13:36:18-0400,violations_density,0,Rules compliance
A1329,2015-05-15T13:36:18-0400,violations,98190,Issues
A1329,2015-05-15T13:36:18-0400,blocker_violations,0,Blocker issues
A1329,2015-05-15T13:36:18-0400,critical_violations,318,Critical issues
A1329,2015-05-15T13:36:18-0400,major_violations,33835,Major issues
A1329,2015-05-15T13:36:18-0400,minor_violations,61882,Minor issues
A1329,2015-05-15T13:36:18-0400,info_violations,2155,Info issues
A1329,2015-05-15T13:36:18-0400,false_positive_issues,0,False positive issues
A1329,2015-05-15T13:36:18-0400,open_issues,98190,Open issues
A1329,2015-05-15T13:36:18-0400,reopened_issues,0,Reopened issues
A1329,2015-05-15T13:36:18-0400,confirmed_issues,0,Confirmed issues
A1329,2015-05-15T13:36:18-0400,sqale_index,3626011,null
A1329,2015-05-15T13:36:18-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1507,2015-05-15T15:20:49-0400,lines,1676,Lines
A1507,2015-05-15T15:23:16-0400,lines,1676,Lines
A1507,2015-05-15T15:20:49-0400,ncloc,1028,Non Commenting Lines of Code
A1507,2015-05-15T15:23:16-0400,ncloc,1028,Non Commenting Lines of Code
A1507,2015-05-15T15:20:49-0400,ncloc_language_distribution,java=1028,Non Commenting Lines of Code Distributed By Language
A1507,2015-05-15T15:23:16-0400,ncloc_language_distribution,java=1028,Non Commenting Lines of Code Distributed By Language
A1507,2015-05-15T15:20:49-0400,classes,29,Classes
A1507,2015-05-15T15:23:16-0400,classes,29,Classes
A1507,2015-05-15T15:20:49-0400,files,29,Number of files
A1507,2015-05-15T15:23:16-0400,files,29,Number of files
A1507,2015-05-15T15:20:49-0400,directories,2,Directories
A1507,2015-05-15T15:23:16-0400,directories,2,Directories
A1507,2015-05-15T15:20:49-0400,functions,39,Functions
A1507,2015-05-15T15:23:16-0400,functions,39,Functions
A1507,2015-05-15T15:20:49-0400,accessors,238,Accessors
A1507,2015-05-15T15:23:16-0400,accessors,238,Accessors
A1507,2015-05-15T15:20:49-0400,statements,262,Number of statements
A1507,2015-05-15T15:23:16-0400,statements,262,Number of statements
A1507,2015-05-15T15:20:49-0400,public_api,46,Public API
A1507,2015-05-15T15:23:16-0400,public_api,46,Public API
A1507,2015-05-15T15:20:49-0400,comment_lines,141,Number of comment lines
A1507,2015-05-15T15:23:16-0400,comment_lines,141,Number of comment lines
A1507,2015-05-15T15:20:49-0400,comment_lines_density,12.1,Comments balanced by ncloc + comment lines
A1507,2015-05-15T15:23:16-0400,comment_lines_density,12.1,Comments balanced by ncloc + comment lines
A1507,2015-05-15T15:20:49-0400,public_documented_api_density,26.1,Public documented classes and functions balanced by ncloc
A1507,2015-05-15T15:23:16-0400,public_documented_api_density,26.1,Public documented classes and functions balanced by ncloc
A1507,2015-05-15T15:20:49-0400,public_undocumented_api,34,"Public undocumented classes, functions and variables"
A1507,2015-05-15T15:23:16-0400,public_undocumented_api,34,"Public undocumented classes, functions and variables"
A1507,2015-05-15T15:20:49-0400,complexity,38,Cyclomatic complexity
A1507,2015-05-15T15:23:16-0400,complexity,38,Cyclomatic complexity
A1507,2015-05-15T15:20:49-0400,file_complexity,1.3,Complexity average by file
A1507,2015-05-15T15:23:16-0400,file_complexity,1.3,Complexity average by file
A1507,2015-05-15T15:20:49-0400,class_complexity,1.3,Complexity average by class
A1507,2015-05-15T15:23:16-0400,class_complexity,1.3,Complexity average by class
A1507,2015-05-15T15:23:16-0400,complexity_in_functions,38,Cyclomatic complexity in functions
A1507,2015-05-15T15:20:49-0400,function_complexity,1,Complexity average by function
A1507,2015-05-15T15:23:16-0400,function_complexity,1,Complexity average by function
A1507,2015-05-15T15:20:49-0400,function_complexity_distribution,1=36;2=1;4=0;6=0;8=0;10=0;12=0,Functions distribution /complexity
A1507,2015-05-15T15:23:16-0400,function_complexity_distribution,1=36;2=1;4=0;6=0;8=0;10=0;12=0,Functions distribution /complexity
A1507,2015-05-15T15:20:49-0400,file_complexity_distribution,0=29;5=0;10=0;20=0;30=0;60=0;90=0,Files distribution /complexity
