----------Proj-----------
prID,prStatus,StartDt,EndDt,prCap,PrimaryRel,PrimaryApp,actCostTot,workingFcst,pfourMarkBudg,markedBudg,actBudgVar,prePstDefTot,aetDefTot,defsPerMil,pstDefsPMil,prDom,prComp,baArchDevHrsPerDef,p4VelGateDt,actCostLabor,actCostHWSW,actCostKBC,PCRCt,invCateg,EBNCt,hrsTot,hrsTypeCons,hrsTypeFTE,hrsTypeKBC,hrsTypeOSVNear,hrsTypeOSVOff,hrsTypeOSVOn,hrsArch,hrsBA,hrsDev,hrsInf,hrsOther,hrsPM,hrsPS,hrsQA,hrsRsGeneric,hrsRsNamed,hrsDomA,hrsDomB,hrsDomF,hrsDomC,hrsDomD,hrsDomE,hrsDomS,hrsDomG,hrsDomH,hrsDomV,hrsDomT,hrsDomV2,hrsDomE2,hrsDomDD,hrsDomU,hrsDomW,hrsDomR,hrsDomZ,hrsDomI,hrsDomK,hrsDomL,hrsDomM,hrsDomOther,hrsDomN,hrsDomO,hrsDomP,hrsDomU2,expTeam,expPM,expBA,expArch,expDev,expQA,expInf,expPS,hrsKurTot,hrsBAArchDevOSVTot,hrsBAArchDevOffTot,pctBAArchDevOffsh,pr80PctDt,prStartDayOfYear
P457,Completed,03/11/2013,12/31/2013,agile,2013 AUG MAJOR,A1869 ,4234819.71,4260397,3036570,4171038,1.015291568,99,54,23.3776186,0.708412685,L,Y,597,05/15/2013,4234819.71,0,0,17,IC505,0,67521.4,857.5,5350.2,0,389.4,48489.8,12434.5,1103.4,1947.5,29584.3,371.5,10,1670,193,32641.7,57705.7,9815.7,504.7,5003.7,254,0,0,50,2428,0,0,0,33.9,1543,0,0,1,0,0,0,0,0,56046,2.5,1351.5,25,278.1,0,0,2691,2208,1353,1490,4201,3101,NA,4228,-1.31,29680.2,22559.8,0.69,11/01/2013,70
P334,Completed,09/04/2012,06/13/2014,agile,(blank),A1924 ,11615933.71,11649296,7295614,11451427,1.014365608,431,421,37.10420624,2.066127493,A,Y,230,12/21/2012,10951978.31,3383.25,660572.15,33,IC505,75,172189.8,0,36405.7,0,19,108358.9,27406.2,3118,8735.6,85121.1,601.6,0,8443,145,66025.5,130105.3,42084.5,145720.2,1803,550,0,0,34.5,1286,3120.6,0,48,2003.7,2112.5,0,1223.5,7,0,0,0,20,0,10626.7,501,2507.1,210,357,59,0,3942,3759,3821,2980,4117,4352,NA,4331,-0.45,76279.2,60127.6,0.62,12/01/2013,248
P260,Completed,11/11/2013,11/07/2014,agile,2014 FEB RELEASE 1,A1925 ,1043651.52,1043683.85,962690.85,978869.85,1.066180065,38,38,36.41062105,0.958174238,O,Y,184,03/07/2014,1027472.52,0,16179,4,IC505,0,15587.4,0,4072,0,0,8648.4,2867,173,548,6267,22,0,1625,68,6884.4,11133.4,4454,14445.4,40,44,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,395,0,47,0,0,0,0,4321,4519,4131,2920,4225,4853,NA,4270,-0.8,4991,3828,0.55,05/01/2014,315
P422,Completed,02/04/2013,01/01/2014,agile,(blank),A149  ,1160120.21,1158004,1000000,1158004,1.001827463,7,7,6.033857474,0,L,N,1621,05/29/2013,1148820.21,0,11300,13,IC497,46,17729.6,0,3556.1,0,0,10543,3630.5,698,1729.6,8918.5,53.5,20,1334.7,61.3,4914,12495.5,5234.1,0,133.3,173,0,0,0,0,0,3,0,0,747.5,0,83,2,0,0,0,836.5,15,14846.8,0,84.5,0,235,570,0,4003,4017,4107,2733,4566,3477,NA,4103,-0.12,8240,6432,0.57,10/01/2013,35
P599,Completed,01/21/2013,11/25/2014,allOther,2014 FEB RELEASE 1,A1869 ,3680980.56,3647644,3410193,3410193,1.079405347,148,147,40.20667797,0,L,Y,240,06/12/2013,3595953.56,0,85027,20,IC150,6,56770.4,18,11640.2,0,0,32871.8,12240.4,1183.5,5490,28606.3,237.5,0,2021.8,280,18951.3,41658.8,15111.6,386.5,16596,35,0,0,17,0,0,9,516,0,1753.8,0,0,9,0,0,0,0,0,31509.5,3358.2,1635.3,764.1,180,1,0,3577,3997,2916,3700,3918,4306,NA,4043,2.64,27029.8,19845.5,0.56,05/01/2014,21
P564,Completed,10/08/2012,05/24/2013,hybrid,2013 MAR MINOR,A133  ,735431.08,735430,788078,788078,0.9331958,15,15,20.39620082,0,DD,Y,397,01/11/2013,721679,0,13752.08,,IC428,1,12204.9,0,2228.7,0,0,7202.7,2773.5,198.5,206,5550.3,8,10,497,56.7,5678.4,9778.2,2426.7,167.5,140.5,2,1614,0,288.7,0,292,204.5,0,0,4,0,2438,0,0,0,0,1032.3,0,4743.3,0,947.5,0,238.6,92,0,3798,4289,1464,1341,4339,4097,NA,5040,-1.26,4727.3,3295,0.55,03/01/2013,282
P368,Completed,12/27/2012,12/31/2013,agile,2013 JUN MAJOR,A9953 ,1030025.06,1024054.4,1068257.66,1068257.66,0.96421032,27,27,26.21295447,4.854250828,B,N,344,04/25/2013,995870.05,0,34155.01,5,IC533,7,15215.9,117,2714,0,0,7949.5,4435.4,435.5,1176.5,7667.3,168,0,1421.7,0,4346.9,10585.9,4630,0,14583.9,10,0,0,0,0,0,0,0,0,41,170,0,0,0,0,0,0,0,153,0,258,0,0,0,0,3016,1887,3006,2191,4301,4718,NA,NA,-0.7,7539,5156,0.56,06/01/2013,362
P147,Completed,04/17/2013,01/03/2014,agile,2013 NOV MAJOR,A9953 ,1697194.05,1718642.59,1415546.09,1556188.53,1.090609536,33,33,19.44385794,0.589207816,#N/A,N,486,07/11/2013,1644115.47,22287,30791.58,20,IC533,15,25178.5,22,5414.8,0,0,14073.8,5667.9,793,1628.1,13618.3,338,10,2466.7,83,6241.4,16458.6,8719.9,0,17346.8,0,0,0,18.5,0,0,0,0,0,1434.5,1055,0,0,0,0,0,0,0,4345.9,1,976.8,0,0,0,0,3698,3508,3530,2170,4180,4590,NA,3991,-1.29,12582.3,8290.6,0.52,11/01/2013,107
P205,Completed,01/02/2013,02/14/2014,allOther,2013 SEP MINOR,A894  ,1713226.43,1718777.98,1650930.57,1718777.98,0.99677006,96,32,56.03462468,1.751082021,L,N,289,05/28/2013,1274668.51,0,438557.92,8,IC533,4,18477.8,0,3592.2,0,436.4,8958.3,5490.9,583,2206.7,6470.2,21.5,8,3128.5,192.7,5867.2,11736.2,6741.6,65.6,929.8,20,0,0,0,0,2798,0,0,0,196.6,0,0,0,0,0,0,0,0,5092.3,1.2,785.5,0,8588.8,0,0,3614,4011,2971,2880,4477,4151,NA,4243,-0.25,6997,4866.1,0.53,12/01/2013,2
P687,Completed,10/15/2012,09/20/2013,hybrid,2013 JUN MAJOR,A94   ,488546.17,488595.92,488595.92,488595.92,0.999898178,37,37,75.73490956,6.140668343,B,N,101,01/23/2013,478771.67,0,9774.5,4,IC533,9,7127.4,0,2583.3,0,0,2102.3,2441.8,675,355,2709.6,138,13,1080.3,63.5,2093,3111.1,4016.3,0,3369.2,681,0,0,0,0,0,0,0,0,1771.6,0,0,0,0,0,0,0,0,230,223.5,560.1,292,0,0,0,3667,3819,3855,2124,4204,3506,NA,4130,-0.62,1824,698,0.19,06/01/2013,289
P311,Completed,01/03/2013,12/31/2013,agile,2013 JUN MAJOR,A1848 ,886764.41,880484.23,880484.23,880484.23,1.007132643,7,7,7.893866647,0,B,N,982,05/23/2013,861265.65,0,25498.76,4,IC192,1,12505.7,0,4776.8,0,0,4263,3465.9,883,1654.5,4335,100,20,2059.1,60,3394.1,5836.1,6669.6,0,9801.6,0,0,0,11,150,0,0,0,0,1416,0,0,0,0,0,0,0,0,0,1,1126.1,0,0,0,0,3547,3135,2793,4357,4202,4468,NA,4785,-1.72,3437.8,1862,0.27,10/01/2013,3
P303,Completed,01/02/2013,11/03/2014,allOther,2014 MAR RELEASE 1,A132  ,7814807.48,7855977,911894,7712285,1.013293399,243,243,31.09481591,0.639811027,F,Y,297,03/26/2013,7278055.53,173344,363407.95,62,IC315,79,117883.7,176,25556.5,99.5,145,66990.9,24915.8,3692.2,7652.6,61036.4,977.8,0,4634.6,616.1,39274,83654.3,34229.4,0,14433.1,78405.6,0,0,15,8276,376,5892,1178,0,1372.5,30,248,327.6,66,0,17,3653,126,9,546.6,2636.3,251,15,10,0,3727,3485,3344,2558,4208,4120,NA,4193,1.52,54038.2,38032.5,0.53,05/01/2014,2
P446,Completed,01/01/2013,12/31/2013,agile,2013 MAY BCR,A1677 ,2736010.8,2728028.71,2678028.71,2728028.71,1.002925955,92,92,33.62559826,1.0964869,O,N,301,05/23/2013,2699850.8,0,36160,17,IC533,5,42636.2,0,9406.8,0,46.4,25379,7804,1193,3734.3,22764.7,147.5,8,1813.5,105,12870.2,30075.8,12560.4,1861,964.7,0,0,0,0,0,40,0,0,0,477,0,143,0,0,0,0,0,0,360.7,0,753.5,0,24052.2,13984.1,0,3468,3972,3018,3126,4222,3108,NA,4188,-1.06,22342,16858,0.61,11/01/2013,1
P500,Completed,01/03/2013,01/31/2014,allOther,,,865552.19,907124,391665,907069,0.954229711,16,16,18.48530936,1.155331835,I,Y,580,06/12/2013,844077.19,2070,19405,4,IC428,7,13995.9,35,4323.3,0,0,5013.2,4624.4,1775,1520.1,5981.3,31,8,1591.5,96.4,2992.6,7084,6911.9,43,144,54,0,0,0,0,0,2875.5,3,0,831,0,1112.6,0,0,0,0,5479.8,75,2498,140,649.6,52,38.4,0,0,3226,3907,3769,1285,4121,2876,NA,4430,-0.99,5730.5,3141.6,0.34,11/01/2013,3
P384,Completed,11/06/2012,10/31/2013,hybrid,2013 MAY BCR,A2236 ,1513029.94,1505884.86,1505884.86,1505884.86,1.004744772,93,91,61.46606722,3.965552724,B,N,171,01/31/2013,1421899.63,56582,34548.31,2,IC217,1,22404,108,3207.5,59,0,12289.2,6740.3,810.5,527.5,14311.3,269.5,20,1675.5,92.5,4697.2,16922.5,5481.5,0,6024.7,30,0,0,19,0,0,0,0,0,2437.1,0,0,0,0,0,0,0,25,11632.1,0,2208.1,28,0,0,0,3542,3661,2656,2072,4152,4561,NA,4150,-0.68,13040.3,9187.8,0.59,06/01/2013,311
P144,Completed,02/11/2013,06/30/2014,allOther,2013 NOV MAJOR,A159  ,382175.44,379515.79,379515.79,379515.79,1.007008009,19,19,49.71538726,0,F,N,146,04/30/2013,376525.45,0,5649.99,,IC345,7,5763.5,0,1785.3,0,0,2267,1711.2,180,497.2,2104.8,21.5,0,436,55,2469,3066.5,2697,0,1048.3,3026.2,0,0,0,0,0,0,0,0,1246.5,0,0,0,0,0,0,0,0,44.5,8.5,389.5,0,0,0,0,4055,3940,3613,1874,4484,4464,NA,4161,3.93,1102.2,465,0.17,11/01/2013,42
P491,Completed,01/01/2013,09/30/2013,allOther,2013 JUN MAJOR,A353  ,714630.26,714630,682852,682954,1.04638125,29,29,40.58042546,1.399325016,N,Y,214,03/07/2013,710404.04,0,4226.22,14,IC428,4,11380.4,0,2627.7,0,0,5438.2,3314.5,456.5,557.5,5205.9,50,20,575,78.5,4437,7842.7,3537.7,0,60,1980.9,0,0,178,60,0,575,0,0,32,0,0,0,0,0,0,0,90,213,1,183,8002.5,5,0,0,3668,3196,2175,4075,4597,3655,NA,4000,-0.48,4726.7,3175.2,0.51,06/01/2013,1
P722,Completed,01/02/2013,11/15/2013,hybrid,2013 JUN MAJOR,A159  ,240508.97,244110.64,185011.35,244110.64,0.985245748,7,7,29.10494357,0,F,Y,271,02/13/2013,236327.72,0,4181.25,3,IC177,0,3662.8,0,707.1,0,0,2127.4,828.3,0,102,1798.3,0,13,318,44.5,1387,2826.7,836.1,0,124.5,3318.3,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,6.5,86.5,2,0,0,0,4077,3922,4214,NA,4253,3608,NA,4220,-1.26,1459.7,1054.4,0.55,06/01/2013,2
P374,Completed,01/07/2013,09/23/2014,allOther,2013 DEC MINOR,A1318 ,1088832.15,1095856,1055759,1055759,1.03132642,180,180,165.3147365,1.836830406,L,N,60,08/02/2013,1063856.97,2374,22601.18,1,IC533,6,16879.2,0,3882.6,0,0,10073.1,2923.5,718,369,9758.6,485.5,0,872.8,42.5,4632.8,12808.1,4071.1,14900.9,227.1,30,0,0,0,0,6,0,0,0,125,0,277,0,25,0,0,0,0,30,40,690.5,0,527.7,0,0,3827,4223,3270,4181,3791,3220,NA,4285,-0.81,8768,7072,0.65,12/01/2013,7
P562,Completed,12/17/2012,10/18/2013,hybrid,2013 MAR MINOR,A132  ,431377.6,417711,362210,417711,1.032717836,10,10,23.18154675,2.318154675,F,Y,357,06/07/2013,423512.59,0,7865.01,4,IC428,4,7466.6,0,2132.6,0,0,3759,1575,117,125,3332.5,0,10,967.5,34.1,2880.5,5255,2211.6,0,400,5244.1,0,0,0,0,0,992.5,0,0,0,0,0,0,0,0,0,0,0,0,579,251,0,0,0,0,4120,4442,4271,1882,3959,4428,NA,4848,-1.19,2586,1874,0.52,07/01/2013,352
P575,Completed,03/01/2013,09/16/2014,allOther,2013 NOV MAJOR,A826  ,1431940.69,1420231,1075608,1100574,1.301085334,114,114,79.6122359,2.793411786,E,Y,128,09/13/2013,1375427.69,0,56513,6,IC150,14,22031.5,652.5,3007.5,262,0,13176,4933.5,1192.5,1157.4,12761.3,41.5,12,1147,133.6,5586.2,16052.5,5979,1393,55,63,15,0,5721,0,25,0,6,0,108,1003,226,7,0,0,0,55,0,9872.1,0,807,134.5,1304.9,1236,0,2838,2806,1991,1305,4104,3800,NA,4412,1.71,12639.8,9484.6,0.63,02/01/2014,60
P193,Completed,01/02/2013,08/16/2013,agile,2013 MAR MINOR,A2184 ,373621.95,373642.95,281042.74,373642.95,0.999943797,8,8,21.41201822,5.353004554,N,N,435,03/12/2013,367971.47,0,5650.48,5,IC111,0,5570.8,0,3893.8,0,0,1067,610,193.8,116,3173.2,22.8,13,747,20,1285,1228.8,4342,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4488,0,0,0,0,0,0,1.5,1052.8,18.5,0,0,0,3469,2816,4028,4131,3253,4280,NA,4202,-1.1,894,834,0.24,06/01/2013,2
P795,Completed,01/02/2013,09/20/2013,allOther,2013 JUN MAJOR,A1348 ,1344547.56,1330199,1420375,1476963,0.910346136,178,23,132.3865405,3.718723048,P,Y,439,03/29/2013,1244278.12,13920,86349.44,1,IC505,6,19259.7,0,5354.9,646.5,380,8726,4152.3,1058,532,9148,64,13,3413.8,68.1,4962.8,11175.5,8084.2,0,188,44,1391,0,112.6,0,2303.8,0,0,0,88,0,0,0,0,0,0,0,0,1600.5,1,721.5,0,2777.3,10032,0,3651,4275,3688,1613,3234,4787,NA,4128,-1.88,7323,5609,0.52,NA,2
P174,Completed,04/15/2013,04/25/2014,allOther,2013 SEP MINOR,A1348 ,3366933.63,3647158.05,,3699073.36,0.910210018,335,57,99.49706077,0.891018455,E,Y,564,08/30/2013,3249551.63,0,117382,17,IC505,0,51247.7,442,8784.8,968.5,278,27003.4,13771,2256.5,6614.5,24251.8,70,0,2958.5,45,15051.4,34019.3,17228.4,915,934,0,2264,0,624,0,2650.5,0,0,0,390.8,0,0,1,0,0,0,0,0,2109.1,2,1066,7,6271.8,34012.5,0,3220,3964,2897,1599,3671,4270,NA,4147,-1.71,26353.6,16114.6,0.49,02/01/2014,105
P190,Completed,03/04/2013,07/31/2014,allOther,2014 MAY RELEASE 1,A132  ,1195932.54,1202534,816620,1278358,0.935522397,10,10,8.361675651,0,F,Y,1013,06/07/2013,1110818.04,0,85114.5,7,IC315,5,18043.5,0,4326.1,0,6,10790.5,2920.9,242.5,1390,8495.9,0,10.4,1109,77,6718.7,12665.4,5378.1,0,148,15159.9,0,0,0,0,0,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,1211.6,0,0,0,0,3677,4208,2808,1537,4456,3339,NA,4276,-0.87,7798.4,5731,0.57,05/01/2014,63
P585,Completed,01/07/2013,01/17/2014,allOther,(blank),A16   ,1466901.95,1487929,1875327,1845128,0.795013652,162,162,110.4368291,4.771961752,N,Y,76,04/17/2013,1400494.45,25448.5,40959,8,IC150,31,21709.9,0,8992.7,0,0,9144,3573.2,759.9,1864,9703.5,621.5,20,2464.5,320.5,5956,11934.7,9775.2,0,0,668,0,1340,307.5,0,0,0,0,0,145.5,0,0,13346.6,0,0,0,219,0,0,421,1383,3839.3,40,0,0,3814,4093,4017,2029,3832,4540,NA,4051,-1.03,6780.7,4310,0.35,10/01/2013,7
P408,Completed,05/31/2013,02/28/2014,allOther,2013 DEC MINOR,A2920 ,577181.08,590176,566969,605642,0.953007024,72,72,124.7442137,1.732558524,U,Y,78,08/07/2013,564464.08,0,12717,7,IC150,1,8541,0,1647,0,0,3905,2989,614,1316,3720,175.5,11,797,69.5,1838,4906.5,3634.5,0,0,0,0,0,50.5,0,0,0,0,10,0,0,0,5244.5,0,0,0,0,0,12,354,1747.5,1122.5,0,0,0,2086,2157,1053,1449,3888,4548,NA,4085,-2.19,4425,2374,0.42,12/01/2013,151
P506,Completed,10/01/2013,12/19/2014,allOther,2014 MAY RELEASE 1,A2920 ,1321547.06,1389149,1389149,1373683,0.9620466,95,95,71.88544614,1.513377813,F,Y,118,11/13/2013,1293662.06,0,27885,5,IC150,0,19858.4,200,9694.4,0,0,6966,2998,462.1,1391.5,9341.5,416,0,2223.8,140,5883.5,8895,10963.4,0,172,692,0,292.8,696,0,0,0,547,230,25,0,0,10443.6,0,0,0,0,0,33,142,2005.5,3405.5,0,0,1174,3897,4148,3850,2758,3877,4542,NA,4021,-1.35,4207,2152,0.19,10/01/2014,274
P798,Completed,02/01/2013,04/04/2014,agile,2013 NOV MAJOR,A1923 ,2776622.73,2869192.69,1583576.19,2930918.03,0.947355983,30,30,10.80449269,0.360149756,L,N,1032,08/22/2013,2741521.68,0,35101.05,4,IC147,14,42075.5,46,9245.4,0,1776,19531.3,11476.8,4190.9,6771.7,19991.4,97.5,0,2960,60,8004,24643.9,17431.6,245,2260.5,8004.7,0,0,932,879,48,0,0,0,0,759,1335,43.1,0,2767,0,2828,22,7857.7,11589.5,2010.5,0,494.5,0,0,3054,4058,2354,2563,4217,3411,NA,3981,-1.54,24458.1,13792.3,0.45,01/01/2014,32
P248,Completed,03/24/2014,12/31/2014,hybrid,2014 OCT RELEASE 2,A2918 ,3037050.56,3111165.47,3111165.47,3111165.47,0.976177767,26,26,8.560937491,0,L,N,1195,12/10/2014,2893731.53,85398,57921.03,5,IC147,0,45339,0,13522,0,72,21260,10485,3478,3806,26401,617,410,2867,24,7736,27405,17934,437,2430,225,0,0,85,0,0,0,3258,0,170,0,0,313,0,5628,0,471,10,21370,7162,2364,0,1416,0,0,3876,4175,3525,4183,3896,5018,NA,3893,1.05,23447,15697,0.47,11/01/2014,83
P527,Completed,02/21/2013,12/20/2013,hybrid,2013 AUG MAJOR,A1869 ,466885.47,467321,384988,477474,0.977823861,15,15,32.12779357,0,L,N,159,03/28/2013,343455.22,0,123430.25,4,IC192,1,5093.8,0,1349.8,65,0,2559,1120,84.5,536.5,1832.3,0,10,759,71.5,1800,3260,1833.8,40,171,10,0,0,0,0,0,0,0,0,129.3,0,0,0,0,0,0,0,0,4225,0,381,0,137.5,0,0,3476,4445,1932,1008,4518,2931,NA,4268,-1.01,1975,1157,0.47,12/01/2013,52
P473,Completed,01/10/2013,04/11/2014,agile,2013 SEP MINOR,A2911 ,7266719.27,7101408,6801408,7269256,0.999651033,660,652,90.82503059,1.376136827,G,N,71,09/06/2013,4612636.03,696,2653387.24,21,IC217,58,73265.6,0,13040.2,629,19,40501.5,19075.9,1802,5519.1,39720.5,313.5,0,3347,156,22407.5,52036.5,21229.1,1796,2021,19,5941,0,492.5,0,48779.5,0,60,0,762,0,0,1,0,0,0,0,0,3125,6,1515.5,0,629,8118.1,0,2855,3337,2428,1824,2878,4704,NA,4108,-1.66,36124.4,24220,0.51,12/01/2013,10
P742,Completed,02/11/2013,12/31/2013,agile,2013 NOV MAJOR,A2183 ,602818.9,593743.5,481266.13,481266.13,1.252568719,20,20,33.1774601,1.658873005,U,N,323,08/22/2013,597175.24,0,5643.66,2,IC111,46,9264.6,0,3624.6,0,0,2497,3143,293.6,127.5,6043.4,128.6,8,911,0,1752.5,4880.6,4384,0,0,2,0,0,120,0,0,0,0,0,0,0,0,8065.5,0,0,0,0,0,0,0,937.1,140,0,0,0,3254,1861,4226,4011,3550,4502,NA,NA,-0.83,3152,864,0.13,NA,42
P305,Completed,03/05/2013,07/14/2014,hybrid,2013 NOV MAJOR,A110  ,682352.34,696886,599238,599238,1.138700049,14,14,20.51725946,1.465518533,M,Y,343,05/09/2013,669108.34,0,13244,4,IC150,17,10132.6,0,3715.3,0,24,4123.4,2269.9,309,454,4037,30,10,1107.6,102.7,4082.3,5420.3,4712.3,0,40,142.5,0,0,0,397.5,0,0,0,0,0,0,0,6,0,0,0,0,0,237.2,8068.4,1131,0,110,0,0,3954,3940,4597,1614,4273,4065,NA,4566,-1.01,3619.5,2626.4,0.55,04/01/2014,64
P735,Completed,03/11/2013,12/31/2014,hybrid,2013 NOV MAJOR,A2290 ,2012328.5,1923069.13,1522226.58,2004599.13,1.003855818,202,202,100.381225,10.43567191,B,N,87,07/18/2013,1948453.02,0,63875.48,19,IC345,31,30044.6,0,8906.1,43,0,14329,6766.5,945,1837.5,15389.3,655,3,2564.2,157.8,8492.8,19454.3,10590.3,0,27347,34.3,0,0,16,0,0,0,75,0,389.4,0,0,0,66,0,53,8,0,326.8,61,1379.1,246,43,0,0,3857,3889,2952,3925,4088,4338,NA,4171,1.75,13806.6,9121.7,0.5,02/01/2014,70
P152,Completed,03/19/2013,12/31/2013,allOther,,,900375.48,1007899,1007899,1007899,0.893319152,9,9,9.99582974,2.221295498,E,Y,632,06/24/2013,577697.48,307113,15565,1,IC150,4,8999.4,0,3114.6,0,60,3491.5,2333.3,834.9,407.5,4446,382.5,10,661.2,30.5,2226.8,4870.1,4129.3,20,503,1843.5,691.8,0,426.5,2764,10,0,0,0,932.5,685.2,0,94.4,0,0,0,0,0,0,1,948.5,15.5,0,63.5,0,3767,4079,666,3459,4413,4322,NA,4274,-0.82,3565,2050,0.36,09/01/2013,78
P412,Completed,04/08/2013,07/16/2014,agile,(blank),A2112 ,1610766.21,1700005,1700005,1700005,0.947506749,33,33,20.48714444,0,N,N,371,04/15/2014,1444601.36,50785,115379.85,1,IC396,42,22932.1,0,7290,630.5,0,7252,7759.6,1542.5,1873.1,9279,4,0,1488,51.5,8694,13016,9916.1,0,4669,0,0,0,0,42,0,0,45,0,234,0,0,17,0,0,0,0,0,43,0,704.5,17177.6,0,0,0,3427,3985,3844,2479,3157,4307,NA,4084,2.06,6933.6,1566,0.12,03/01/2014,98
P170,Completed,05/24/2013,09/02/2014,agile,(blank),A2112 ,1265536.76,1300620,1300620,1300620,0.973025757,9,9,7.111606936,2.370535645,N,N,943,10/02/2013,1005818.56,0,259718.2,2,IC396,40,15550.4,76,6859.5,303.5,0,3919,4392.4,421.5,1304.4,7001.5,0,0,1496,0,5327,7007,8543.4,0,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,303.5,14313.9,0,0,0,3609,4153,2372,800,3851,4210,NA,NA,0.55,4307.4,578,0.07,03/01/2014,144
P398,Completed,04/11/2013,09/05/2014,agile,(blank),A2926 ,1052280.85,1062414.35,1108136.41,1108136.41,0.94959505,10,10,9.503166384,0,#N/A,N,866,07/31/2013,1019582.85,8208,24490,1,IC396,28,14537.3,2.5,7256.8,0,0,2069.2,5208.8,768,1156.6,6734.5,334.5,6,3110.3,37.6,2389.8,4566.7,9970.6,0,0,339,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1595,0,17,11378.8,1157.5,0,0,0,0,3572,2317,4470,3077,4112,4472,NA,4080,6.14,3867.2,1679.2,0.19,03/01/2014,101
P407,Completed,05/01/2013,01/01/2014,allOther,,,1058625.19,1064742.69,828950.46,1064742.69,0.99425448,15,13,14.16932087,0,B,N,349,06/13/2013,408706.39,532375,117543.8,5,IC192,0,6297.8,0,2890.3,0,0,2431.5,976,272,42,4222.3,203.5,10,729,25,794,3477.5,2820.3,0,5921.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,234,0,0,0,0,4225,4187,2246,4285,4289,4744,NA,3504,-0.27,2601,1818,0.4,12/01/2013,121
P533,Completed,05/13/2013,08/14/2014,allOther,2013 DEC MINOR,A132  ,2253526.68,2280059,1872811,2245176,1.003719388,67,67,29.73117673,0.887497813,F,Y,288,08/16/2013,2212136.68,0,41390,7,IC315,19,34613.1,274,5880.8,0,122,20508.2,7828.1,925.5,1948,16443.3,58,0,1971,190.8,13076.5,25219.3,9393.8,290.5,1362.1,21659.9,0,0,0,62,0,3297.5,9,0,78,0,1289,0,0,0,0,109,254,4317.9,70,1354,196,252.1,12.1,0,3443,3550,2417,2297,4027,4428,NA,4271,-0.02,14355,9686.4,0.5,05/01/2014,133
P134,Completed,06/03/2013,06/25/2014,allOther,2013 NOV MAJOR,A1286 ,1385566.22,1438884,1626884,1598884,0.866583329,21,21,15.15625864,0,M,N,429,09/12/2013,1352691.22,0,32875,6,IC153,24,20623.5,25,4288.3,0,40,10646.9,5623.3,846,2848.6,5322.2,40.5,0,1331.5,97.6,10137.1,12959.7,7663.8,249,6657.8,2255.7,0,0,683.7,0,329.5,0,0,0,2003.2,189,0,0,0,0,0,81,272.8,1556,2281.9,3125.3,121,676.6,141,0,3742,3973,3550,2566,4042,4313,NA,4089,0.77,6898.2,3472.2,0.39,11/01/2013,154
P455,Completed,08/12/2013,07/03/2014,allOther,2014 FEB RELEASE 1,A375  ,1509749.71,1494851,1494851,1494851,1.009966686,40,40,26.49445781,0,F,N,347,10/17/2013,1460216.71,16090,33443,7,IC153,15,22907.4,0,3417.8,0,189,13466.2,5834.4,997,1963.2,10908.5,181,2,1075,128.8,7651.9,16235.6,6671.8,0,2565.3,8020.8,0,0,253.6,20,7,0,0,0,40,0,0,0,0,0,0,971.3,55,4692.5,3089,3012.9,0,140,40,0,3651,3961,3498,2084,4108,4464,NA,4169,-0.92,12167,7913.1,0.57,02/01/2014,224
P567,Completed,01/02/2014,12/26/2014,agile,2014 MAY RELEASE 1,A1320 ,406709.5,408569,444385,444385,0.915218786,1,1,2.458757418,0,L,Y,1623,03/19/2014,399066.5,0,7643,1,IC428,0,5525,0,3060,0,0,2107,358,159,453,1014,0,0,1338,71,2490,2400,3125,25,3773,0,0,0,0,0,0,0,0,0,0,0,20,0,25,0,0,0,0,1545,0,137,0,0,0,0,4433,4567,4374,4431,4261,4396,NA,3801,2.75,561,422,0.26,05/01/2014,2
P362,Completed,05/28/2013,12/31/2013,allOther,2013 AUG MAJOR,A615  ,709355.3,678525.19,678525.19,678525.19,1.045436942,36,35,50.75030806,2.819461559,B,N,136,07/16/2013,694646.84,0,14708.46,11,IC561,21,10259.9,10,2137,0,0,5034.1,3078.8,216,954.3,3598,62,20,1398.7,69,3941.9,6533.9,3726,0,7647.9,0,0,0,162,0,0,0,0,0,0,0,0,0,1092,0,0,0,0,0,941.5,386.5,30,0,0,0,3578,3967,2590,2470,4125,4497,NA,4038,1.46,3157,2388.6,0.5,08/01/2013,148
P186,Completed,05/13/2013,08/22/2014,allOther,2013 DEC MINOR,A352  ,8669709.61,8793760.7,7108976,9392800,0.923016524,517,517,59.63290851,0.461376468,N,Y,161,09/04/2013,8490396.61,22200,157113,49,IC180,139,137278.4,0,10540.8,0,0,102851.3,23886.3,1415,2977.3,78935.6,813.5,8,2553.5,121.5,50454,124513.6,12764.8,0,684,421,0,0,0,1117.7,0,2350.5,0,0,0,0,0,7,0,0,0,0,0,18,458,4411.5,127663.7,0,147,0,3987,4181,3860,3868,3893,4427,NA,4086,-1.8,76405.1,64091.3,0.77,04/01/2014,133
